,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
4833,8.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0
4834,7.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0
4835,5.0,4.0,3.0,5.0,6.0,5.0,5.0,5.0
4836,4.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0
4837,5.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0
4838,7.0,7.0,7.0,6.0,4.0,8.0,6.0,6.0
4839,6.0,7.0,5.0,4.0,7.0,5.0,4.0,7.0
4840,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
4841,6.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0
4842,6.0,6.0,7.0,6.0,4.0,6.0,6.0,5.0
4843,5.0,6.0,5.0,5.0,4.0,7.0,6.0,6.0
4844,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0
4845,5.0,5.0,6.0,7.0,4.0,6.0,5.0,6.0
4846,6.0,5.0,7.0,3.0,8.0,5.0,6.0,6.0
4847,7.0,7.0,7.0,5.0,7.0,5.0,5.0,6.0
4848,7.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0
4849,6.0,5.0,5.0,5.0,6.0,4.0,5.0,3.0
4850,6.0,5.0,6.0,4.0,8.0,4.0,2.0,5.0
4851,5.0,5.0,6.0,5.0,7.0,5.0,5.0,4.0
4852,7.0,5.0,6.0,5.0,7.0,6.0,5.0,6.0
4853,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0
4854,5.0,7.0,7.0,3.0,8.0,5.0,5.0,4.0
4855,6.0,6.0,6.0,8.0,3.0,7.0,8.0,5.0
4856,6.0,5.0,6.0,4.0,6.0,4.0,6.0,7.0
4857,4.0,4.0,5.0,6.0,6.0,3.0,3.0,4.0
4858,4.0,7.0,5.0,6.0,5.0,7.0,7.0,6.0
4859,5.0,4.0,4.0,5.0,7.0,6.0,4.0,4.0
4860,7.0,7.0,7.0,4.0,7.0,5.0,6.0,5.0
4861,5.0,4.0,6.0,4.0,5.0,4.0,7.0,4.0
4862,4.0,3.0,5.0,7.0,7.0,4.0,6.0,7.0
4863,6.0,5.0,6.0,8.0,5.0,7.0,6.0,6.0
4864,7.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0
4865,4.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0
4866,6.0,7.0,6.0,5.0,6.0,6.0,6.0,7.0
4867,6.0,5.0,7.0,5.0,6.0,4.0,6.0,5.0
4868,5.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0
4869,7.0,6.0,7.0,4.0,5.0,6.0,5.0,6.0
4870,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0
4871,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0
4872,5.0,4.0,5.0,6.0,5.0,5.0,6.0,7.0
4873,6.0,6.0,7.0,6.0,5.0,6.0,7.0,6.0
4874,7.0,7.0,7.0,6.0,4.0,7.0,6.0,5.0
4875,6.0,6.0,6.0,5.0,5.0,5.0,8.0,6.0
4876,5.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0
4877,5.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0
4878,6.0,5.0,4.0,7.0,5.0,5.0,6.0,6.0
4879,4.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0
4880,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
4881,5.0,4.0,6.0,8.0,2.0,6.0,7.0,6.0
4882,5.0,6.0,5.0,5.0,6.0,6.0,7.0,5.0
4883,5.0,5.0,6.0,5.0,7.0,4.0,5.0,3.0
4884,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
4885,4.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0
4886,3.0,5.0,4.0,5.0,6.0,4.0,4.0,3.0
4887,7.0,8.0,6.0,7.0,3.0,8.0,6.0,8.0
4888,5.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0
4889,5.0,4.0,6.0,7.0,5.0,6.0,6.0,5.0
4890,4.0,7.0,5.0,5.0,6.0,6.0,6.0,5.0
4891,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
4892,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0
4893,6.0,5.0,6.0,7.0,5.0,6.0,6.0,5.0
4894,4.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0
4895,6.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0
4896,4.0,5.0,8.0,6.0,6.0,6.0,7.0,4.0
4897,4.0,6.0,5.0,5.0,7.0,4.0,5.0,7.0
4898,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0
4899,4.0,5.0,4.0,6.0,5.0,4.0,6.0,4.0
4900,7.0,7.0,7.0,6.0,3.0,7.0,8.0,6.0
4901,5.0,5.0,5.0,7.0,4.0,7.0,6.0,7.0
4902,5.0,4.0,4.0,5.0,6.0,4.0,5.0,5.0
4903,6.0,6.0,5.0,7.0,4.0,7.0,7.0,5.0
4904,6.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0
4905,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0
4906,5.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0
4907,8.0,7.0,7.0,5.0,5.0,8.0,7.0,6.0
4908,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0
4909,5.0,5.0,7.0,6.0,6.0,6.0,4.0,7.0
4910,5.0,4.0,5.0,6.0,5.0,4.0,6.0,3.0
4911,7.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0
4912,5.0,5.0,4.0,5.0,6.0,6.0,7.0,7.0
4913,3.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0
4914,5.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0
4915,5.0,4.0,6.0,5.0,6.0,4.0,7.0,7.0
4916,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
4917,6.0,5.0,6.0,4.0,8.0,5.0,6.0,4.0
4918,6.0,5.0,6.0,7.0,6.0,7.0,5.0,5.0
4919,3.0,4.0,4.0,6.0,6.0,3.0,4.0,6.0
4920,5.0,3.0,5.0,8.0,4.0,5.0,7.0,5.0
4921,7.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0
4922,5.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0
4923,6.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0
4924,6.0,6.0,5.0,5.0,6.0,6.0,5.0,7.0
4925,6.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0
4926,6.0,7.0,6.0,5.0,5.0,7.0,5.0,5.0
4927,7.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0
4928,5.0,4.0,5.0,7.0,6.0,5.0,5.0,5.0
4929,6.0,6.0,6.0,5.0,6.0,4.0,7.0,6.0
4930,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0
4931,5.0,6.0,6.0,5.0,7.0,5.0,6.0,5.0
4932,4.0,5.0,5.0,5.0,7.0,4.0,5.0,4.0
4933,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0
4934,6.0,7.0,5.0,7.0,6.0,8.0,5.0,5.0
4935,5.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0
4936,5.0,5.0,5.0,5.0,6.0,6.0,5.0,7.0
4937,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0
4938,4.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
4939,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0
4940,6.0,7.0,7.0,5.0,7.0,4.0,5.0,5.0
4941,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0
4942,5.0,6.0,5.0,6.0,4.0,5.0,4.0,6.0
4943,5.0,5.0,5.0,4.0,8.0,3.0,5.0,4.0
4944,7.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0
4945,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0
4946,5.0,5.0,6.0,4.0,6.0,5.0,4.0,7.0
4947,6.0,5.0,6.0,6.0,7.0,4.0,5.0,4.0
4948,5.0,7.0,6.0,5.0,6.0,5.0,6.0,6.0
4949,5.0,6.0,5.0,3.0,6.0,5.0,5.0,4.0
4950,5.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0
4951,6.0,7.0,4.0,6.0,5.0,5.0,7.0,7.0
4952,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0
4953,5.0,5.0,4.0,5.0,6.0,6.0,4.0,4.0
4954,5.0,5.0,5.0,8.0,3.0,5.0,4.0,5.0
4955,6.0,5.0,5.0,4.0,7.0,5.0,5.0,7.0
4956,6.0,5.0,5.0,6.0,5.0,5.0,8.0,6.0
4957,6.0,7.0,6.0,5.0,5.0,6.0,4.0,5.0
4958,5.0,6.0,5.0,4.0,8.0,4.0,5.0,5.0
4959,5.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0
4960,7.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0
4961,5.0,5.0,5.0,4.0,8.0,4.0,4.0,5.0
4962,5.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0
4963,6.0,6.0,5.0,3.0,6.0,5.0,3.0,6.0
4964,6.0,6.0,5.0,6.0,3.0,6.0,7.0,6.0
4965,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0
4966,6.0,8.0,7.0,5.0,4.0,7.0,6.0,6.0
4967,4.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0
4968,6.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0
4969,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0
4970,5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0
4971,5.0,6.0,6.0,4.0,7.0,5.0,5.0,6.0
4972,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0
4973,5.0,6.0,5.0,4.0,7.0,5.0,5.0,5.0
4974,5.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0
4975,4.0,7.0,6.0,5.0,6.0,5.0,5.0,6.0
4976,5.0,6.0,6.0,5.0,4.0,6.0,5.0,5.0
4977,5.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0
4978,6.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0
4979,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0
4980,5.0,5.0,6.0,3.0,7.0,5.0,5.0,3.0
4981,6.0,4.0,6.0,5.0,6.0,5.0,5.0,6.0
4982,6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0
4983,6.0,6.0,6.0,7.0,4.0,6.0,7.0,7.0
4984,5.0,6.0,4.0,4.0,6.0,5.0,5.0,6.0
4985,6.0,6.0,5.0,6.0,4.0,7.0,7.0,6.0
4986,6.0,6.0,7.0,4.0,5.0,6.0,7.0,7.0
4987,7.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0
4988,6.0,6.0,6.0,4.0,4.0,7.0,5.0,6.0
4989,6.0,5.0,7.0,5.0,6.0,5.0,5.0,6.0
4990,5.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0
4991,5.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0
4992,5.0,5.0,6.0,7.0,5.0,8.0,5.0,7.0
4993,6.0,7.0,7.0,8.0,5.0,7.0,5.0,5.0
4994,5.0,5.0,5.0,4.0,7.0,5.0,5.0,4.0
4995,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0
4996,7.0,8.0,7.0,7.0,5.0,6.0,7.0,6.0
4997,4.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0
4998,5.0,5.0,5.0,5.0,7.0,4.0,3.0,4.0
4999,5.0,5.0,5.0,5.0,7.0,6.0,6.0,5.0
5000,4.0,5.0,5.0,7.0,4.0,5.0,6.0,7.0
5001,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0
5002,6.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0
5003,6.0,6.0,7.0,5.0,6.0,6.0,5.0,6.0
5004,3.0,5.0,4.0,5.0,5.0,4.0,4.0,7.0
5005,4.0,4.0,4.0,6.0,6.0,6.0,8.0,6.0
5006,6.0,6.0,5.0,6.0,4.0,6.0,7.0,4.0
5007,7.0,6.0,6.0,5.0,4.0,7.0,6.0,6.0
5008,7.0,7.0,6.0,6.0,7.0,5.0,8.0,5.0
5009,7.0,7.0,4.0,5.0,6.0,6.0,4.0,7.0
5010,5.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0
5011,7.0,6.0,7.0,6.0,5.0,7.0,7.0,6.0
5012,5.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0
5013,6.0,7.0,7.0,5.0,5.0,6.0,5.0,5.0
5014,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0
5015,6.0,5.0,6.0,5.0,6.0,5.0,5.0,3.0
5016,2.0,2.0,3.0,7.0,5.0,3.0,4.0,4.0
5017,5.0,6.0,6.0,6.0,4.0,8.0,6.0,6.0
5018,7.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0
5019,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0
5020,4.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0
5021,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0
5022,5.0,6.0,5.0,7.0,5.0,4.0,6.0,8.0
5023,6.0,6.0,6.0,7.0,5.0,5.0,5.0,7.0
5024,7.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0
5025,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0
5026,5.0,5.0,5.0,4.0,6.0,6.0,5.0,7.0
5027,5.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0
5028,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0
5029,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0
5030,5.0,5.0,4.0,6.0,5.0,4.0,6.0,5.0
5031,7.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0
5032,6.0,5.0,5.0,5.0,7.0,6.0,5.0,6.0
5033,5.0,5.0,6.0,7.0,6.0,3.0,6.0,6.0
5034,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0
5035,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0
5036,7.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0
5037,5.0,5.0,6.0,3.0,8.0,5.0,5.0,4.0
5038,6.0,6.0,7.0,6.0,6.0,7.0,7.0,5.0
5039,6.0,6.0,7.0,5.0,6.0,7.0,5.0,5.0
5040,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
5041,7.0,6.0,5.0,5.0,5.0,7.0,7.0,5.0
5042,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0
5043,4.0,6.0,5.0,6.0,4.0,6.0,5.0,7.0
5044,8.0,8.0,6.0,4.0,6.0,4.0,6.0,4.0
5045,5.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0
5046,5.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0
5047,6.0,4.0,7.0,3.0,6.0,5.0,4.0,6.0
5048,6.0,5.0,5.0,4.0,7.0,5.0,5.0,4.0
5049,6.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0
5050,7.0,6.0,6.0,4.0,5.0,6.0,7.0,6.0
5051,5.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0
5052,4.0,5.0,5.0,6.0,5.0,5.0,3.0,4.0
5053,5.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0
5054,5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0
5055,4.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0
5056,7.0,8.0,7.0,5.0,5.0,6.0,5.0,5.0
5057,7.0,7.0,5.0,5.0,5.0,6.0,6.0,6.0
5058,5.0,4.0,4.0,7.0,5.0,4.0,4.0,5.0
5059,6.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0
5060,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0
5061,6.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0
5062,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
5063,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0
5064,6.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0
5065,7.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0
5066,5.0,5.0,6.0,3.0,6.0,5.0,5.0,5.0
5067,6.0,6.0,5.0,5.0,7.0,5.0,3.0,4.0
5068,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0
5069,5.0,6.0,6.0,4.0,7.0,6.0,5.0,5.0
5070,4.0,3.0,5.0,6.0,4.0,7.0,5.0,5.0
5071,7.0,7.0,6.0,4.0,6.0,5.0,7.0,6.0
5072,6.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0
5073,3.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0
5074,6.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0
5075,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
5076,6.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0
5077,6.0,5.0,6.0,7.0,5.0,6.0,6.0,7.0
5078,7.0,6.0,7.0,5.0,4.0,7.0,6.0,6.0
5079,6.0,7.0,5.0,5.0,6.0,7.0,7.0,6.0
5080,4.0,4.0,4.0,6.0,4.0,5.0,6.0,6.0
5081,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
5082,6.0,6.0,4.0,4.0,7.0,4.0,3.0,4.0
5083,5.0,6.0,5.0,4.0,7.0,6.0,7.0,5.0
5084,7.0,7.0,7.0,5.0,4.0,6.0,6.0,4.0
5085,5.0,4.0,5.0,7.0,5.0,5.0,6.0,4.0
5086,4.0,6.0,4.0,7.0,5.0,5.0,6.0,6.0
5087,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0
5088,5.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0
5089,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0
5090,8.0,8.0,7.0,4.0,7.0,6.0,6.0,7.0
5091,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0
5092,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
5093,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0
5094,5.0,6.0,5.0,6.0,6.0,8.0,6.0,6.0
5095,5.0,6.0,6.0,7.0,5.0,6.0,6.0,5.0
5096,5.0,5.0,5.0,6.0,4.0,7.0,5.0,4.0
5097,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0
5098,5.0,5.0,6.0,7.0,4.0,6.0,5.0,6.0
5099,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0
5100,4.0,5.0,4.0,5.0,6.0,5.0,6.0,7.0
5101,7.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0
5102,3.0,4.0,4.0,5.0,4.0,6.0,6.0,4.0
5103,8.0,5.0,7.0,5.0,6.0,6.0,7.0,7.0
5104,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0
5105,5.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0
5106,6.0,6.0,6.0,4.0,8.0,7.0,5.0,5.0
5107,6.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0
5108,7.0,6.0,7.0,5.0,7.0,6.0,5.0,5.0
5109,5.0,5.0,6.0,5.0,6.0,5.0,4.0,3.0
5110,6.0,7.0,6.0,5.0,5.0,5.0,7.0,6.0
5111,6.0,5.0,4.0,4.0,7.0,6.0,5.0,5.0
5112,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0
5113,6.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0
5114,7.0,6.0,8.0,5.0,5.0,6.0,6.0,7.0
5115,4.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0
5116,5.0,5.0,4.0,6.0,5.0,5.0,3.0,4.0
5117,4.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0
5118,4.0,4.0,4.0,7.0,6.0,4.0,4.0,4.0
5119,6.0,7.0,5.0,5.0,4.0,5.0,7.0,6.0
5120,5.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0
5121,6.0,6.0,6.0,5.0,7.0,6.0,4.0,5.0
5122,6.0,7.0,7.0,5.0,7.0,6.0,4.0,5.0
5123,5.0,5.0,4.0,7.0,6.0,4.0,5.0,5.0
5124,3.0,3.0,5.0,6.0,5.0,6.0,4.0,6.0
5125,7.0,6.0,7.0,4.0,6.0,6.0,7.0,5.0
5126,6.0,5.0,5.0,6.0,5.0,7.0,5.0,6.0
5127,7.0,7.0,6.0,6.0,5.0,7.0,7.0,6.0
5128,6.0,6.0,7.0,5.0,7.0,5.0,5.0,4.0
5129,5.0,6.0,5.0,7.0,5.0,6.0,5.0,7.0
5130,5.0,4.0,6.0,3.0,7.0,5.0,5.0,6.0
5131,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0
5132,5.0,5.0,5.0,6.0,4.0,8.0,6.0,7.0
5133,7.0,5.0,7.0,5.0,6.0,4.0,7.0,6.0
5134,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0
5135,8.0,8.0,8.0,6.0,6.0,7.0,7.0,5.0
5136,6.0,7.0,6.0,6.0,5.0,6.0,5.0,7.0
5137,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0
5138,3.0,3.0,3.0,5.0,6.0,4.0,5.0,4.0
5139,5.0,5.0,6.0,7.0,5.0,7.0,6.0,5.0
5140,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0
5141,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
5142,4.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0
5143,6.0,5.0,5.0,4.0,7.0,5.0,4.0,5.0
5144,4.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0
5145,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
5146,5.0,7.0,6.0,7.0,4.0,7.0,6.0,6.0
5147,5.0,4.0,4.0,6.0,4.0,5.0,5.0,5.0
5148,6.0,6.0,6.0,7.0,4.0,6.0,6.0,6.0
5149,4.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0
5150,6.0,6.0,6.0,5.0,4.0,7.0,7.0,6.0
5151,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
5152,6.0,6.0,6.0,4.0,4.0,8.0,7.0,5.0
5153,5.0,5.0,4.0,6.0,4.0,7.0,6.0,5.0
5154,6.0,5.0,5.0,5.0,4.0,6.0,6.0,7.0
5155,4.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0
5156,5.0,5.0,4.0,6.0,6.0,7.0,5.0,3.0
5157,5.0,5.0,4.0,5.0,5.0,6.0,7.0,5.0
5158,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
5159,7.0,7.0,6.0,5.0,5.0,7.0,5.0,7.0
5160,7.0,6.0,4.0,8.0,4.0,6.0,6.0,5.0
5161,6.0,5.0,5.0,7.0,5.0,6.0,6.0,6.0
5162,6.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0
5163,6.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0
5164,7.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0
5165,5.0,6.0,5.0,6.0,5.0,5.0,7.0,4.0
5166,5.0,5.0,4.0,5.0,5.0,7.0,6.0,6.0
5167,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
5168,4.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0
5169,6.0,5.0,6.0,4.0,7.0,5.0,5.0,5.0
5170,6.0,7.0,5.0,7.0,3.0,6.0,5.0,7.0
5171,5.0,6.0,4.0,5.0,7.0,5.0,5.0,6.0
5172,5.0,4.0,5.0,6.0,6.0,5.0,5.0,6.0
5173,6.0,6.0,6.0,7.0,4.0,8.0,8.0,8.0
5174,6.0,8.0,5.0,6.0,5.0,7.0,6.0,6.0
5175,7.0,6.0,8.0,6.0,4.0,7.0,7.0,6.0
5176,5.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0
5177,7.0,6.0,7.0,3.0,8.0,4.0,4.0,5.0
5178,6.0,6.0,4.0,6.0,6.0,4.0,5.0,6.0
5179,5.0,4.0,5.0,5.0,6.0,4.0,5.0,6.0
5180,5.0,4.0,6.0,6.0,7.0,4.0,4.0,4.0
5181,6.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0
5182,5.0,6.0,5.0,4.0,6.0,4.0,5.0,6.0
5183,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
5184,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0
5185,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0
5186,6.0,6.0,6.0,4.0,5.0,5.0,7.0,6.0
5187,4.0,7.0,5.0,7.0,5.0,4.0,5.0,4.0
5188,7.0,7.0,6.0,4.0,5.0,5.0,4.0,4.0
5189,3.0,4.0,4.0,4.0,6.0,3.0,4.0,5.0
5190,7.0,7.0,6.0,5.0,6.0,7.0,6.0,6.0
5191,6.0,5.0,6.0,7.0,5.0,6.0,6.0,5.0
5192,6.0,7.0,6.0,5.0,4.0,6.0,6.0,5.0
5193,3.0,3.0,4.0,4.0,6.0,3.0,3.0,4.0
5194,6.0,6.0,4.0,6.0,5.0,6.0,7.0,6.0
5195,7.0,7.0,8.0,4.0,6.0,6.0,6.0,7.0
5196,7.0,7.0,7.0,5.0,5.0,6.0,6.0,5.0
5197,7.0,6.0,6.0,4.0,7.0,5.0,4.0,4.0
5198,7.0,6.0,6.0,4.0,6.0,7.0,6.0,7.0
5199,7.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0
5200,5.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0
5201,5.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0
5202,6.0,5.0,7.0,6.0,5.0,7.0,7.0,6.0
5203,5.0,5.0,5.0,6.0,5.0,6.0,4.0,7.0
5204,7.0,7.0,5.0,7.0,5.0,7.0,7.0,5.0
5205,5.0,4.0,4.0,5.0,5.0,3.0,5.0,6.0
5206,4.0,4.0,3.0,6.0,4.0,4.0,3.0,4.0
5207,6.0,5.0,7.0,7.0,5.0,5.0,5.0,6.0
5208,6.0,6.0,6.0,6.0,4.0,6.0,7.0,7.0
5209,4.0,4.0,5.0,7.0,2.0,5.0,6.0,7.0
5210,7.0,5.0,6.0,6.0,3.0,6.0,6.0,4.0
5211,5.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0
5212,6.0,5.0,5.0,6.0,4.0,6.0,4.0,4.0
5213,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
5214,4.0,5.0,5.0,4.0,6.0,4.0,4.0,6.0
5215,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
5216,6.0,7.0,7.0,5.0,6.0,7.0,5.0,6.0
5217,7.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0
5218,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0
5219,5.0,5.0,5.0,7.0,5.0,4.0,5.0,6.0
5220,6.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0
5221,5.0,4.0,5.0,7.0,6.0,5.0,5.0,3.0
5222,6.0,6.0,5.0,5.0,6.0,6.0,4.0,5.0
5223,6.0,5.0,6.0,6.0,4.0,7.0,5.0,6.0
5224,3.0,4.0,4.0,6.0,6.0,5.0,3.0,6.0
5225,4.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0
5226,6.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0
5227,5.0,6.0,5.0,7.0,3.0,6.0,6.0,5.0
5228,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0
5229,3.0,4.0,4.0,5.0,6.0,3.0,5.0,3.0
5230,5.0,5.0,7.0,7.0,5.0,7.0,8.0,7.0
5231,5.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0
